source_class,file,record_index,targets,special_types,date,city,neighborhood,address,street,rooms,area_sqm,outdoor_area_sqm,floor,total_floors,property_type,deal_type,price,price_per_sqm,parking,storage,description,raw_preview
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,0,small_area_45_80,,2026-08-11,אשקלון,אזור תעשיה צפוני,ניר עוז 14,,3.0,77.0,,,,דירה בבית קומות,,,11700.0,,,,"{""dedupeKey"": ""1196-79-15:2026-08-11:900927"", ""dealDate"": ""2026-08-11"", ""dealAmount"": ""900927"", ""pricePerSqm"": ""11700"", ""address"": ""ניר עוז 14"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""אזור תעשיה צפוני"", ""rooms"": ""3"", ""area"": ""77"", ""yearBuilt"": ""2029"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1196"", ""helka"": ""79"", ""tatHelka"": ""15"", ""parcelNum"": ""1196-79-15"", ""scrapedAt"": ""2026-09-05T16:18:44.167Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,2,small_area_45_80,,2026-08-09,אשקלון,,,,3.0,80.0,,,,דירה בבית קומות,,,17750.0,,,,"{""dedupeKey"": ""1201-37-0:2026-08-09:1420000"", ""dealDate"": ""2026-08-09"", ""dealAmount"": ""1420000"", ""pricePerSqm"": ""17750"", ""cityName"": ""אשקלון"", ""rooms"": ""3"", ""area"": ""80"", ""yearBuilt"": ""2019"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1201"", ""helka"": ""37"", ""parcelNum"": ""1201-37-0"", ""scrapedAt"": ""2026-09-05T16:18:44.167Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,3,small_area_45_80,,2026-08-06,אשקלון,ז'בוטינסקי,גדוד הפורצים 6,,3.0,58.0,,,,דירה בבית קומות,,,15517.0,,,,"{""dedupeKey"": ""1998-24-5:2026-08-06:900000"", ""dealDate"": ""2026-08-06"", ""dealAmount"": ""900000"", ""pricePerSqm"": ""15517"", ""address"": ""גדוד הפורצים 6"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""ז'בוטינסקי"", ""rooms"": ""3"", ""area"": ""58"", ""yearBuilt"": ""1970"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1998"", ""helka"": ""24"", ""tatHelka"": ""5"", ""parcelNum"": ""1998-24-5"", ""scrapedAt"": ""2026-09-05T16:18:44.167Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,4,small_area_45_80,,2026-08-04,אשקלון,,,,3.0,52.0,,,,דירה בבית קומות,,,29038.0,,,,"{""dedupeKey"": ""1940-72-0:2026-08-04:1510000"", ""dealDate"": ""2026-08-04"", ""dealAmount"": ""1510000"", ""pricePerSqm"": ""29038"", ""cityName"": ""אשקלון"", ""rooms"": ""3"", ""area"": ""52"", ""yearBuilt"": ""2007"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1940"", ""helka"": ""72"", ""parcelNum"": ""1940-72-0"", ""scrapedAt"": ""2026-09-05T16:18:44.167Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,5,small_area_45_80,,2026-08-03,אשקלון,מצפה ברנע,"אצ""ל 39",,3.0,76.0,,,9.0,דירה בבית קומות,,,18421.0,,,,"{""dedupeKey"": ""2556-11-10:2026-08-03:1400000"", ""dealDate"": ""2026-08-03"", ""dealAmount"": ""1400000"", ""pricePerSqm"": ""18421"", ""address"": ""אצ\""ל 39"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""מצפה ברנע"", ""rooms"": ""3"", ""buildingFloors"": ""9"", ""area"": ""76"", ""yearBuilt"": ""2002"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""2556"", ""helka"": ""11"", ""tatHelka"": ""10"", ""parcelNum"": ""2556-11-10"", ""scrapedAt"": ""2026-09-05T16:18:44.167Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,6,small_area_45_80,,2026-07-30,אשקלון,שקמים,יוספטל 13,,3.0,67.0,,,,דירה בבית קומות,,,14179.0,,,,"{""dedupeKey"": ""1996-51-0:2026-07-30:950000"", ""dealDate"": ""2026-07-30"", ""dealAmount"": ""950000"", ""pricePerSqm"": ""14179"", ""address"": ""יוספטל 13"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""שקמים"", ""rooms"": ""3"", ""area"": ""67"", ""yearBuilt"": ""1980"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1996"", ""helka"": ""51"", ""parcelNum"": ""1996-51-0"", ""scrapedAt"": ""2026-09-05T16:18:44.167Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,7,small_area_45_80,,2026-07-30,אשקלון,,שפיה 17,,3.0,75.0,,,3.0,דירה בבית קומות,,,20400.0,,,,"{""dedupeKey"": ""369-67-31:2026-07-30:1530000"", ""dealDate"": ""2026-07-30"", ""dealAmount"": ""1530000"", ""pricePerSqm"": ""20400"", ""address"": ""שפיה 17"", ""cityName"": ""אשקלון"", ""rooms"": ""3"", ""buildingFloors"": ""3"", ""area"": ""75"", ""yearBuilt"": ""2024"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""369"", ""helka"": ""67"", ""tatHelka"": ""31"", ""parcelNum"": ""369-67-31"", ""scrapedAt"": ""2026-09-05T16:18:44.167Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,8,small_area_45_80,,2026-07-30,אשקלון,בן גוריון,יהודה הלוי 32,,3.0,68.0,,,,דירה בבית קומות,,,17132.0,,,,"{""dedupeKey"": ""1962-144-28:2026-07-30:1165000"", ""dealDate"": ""2026-07-30"", ""dealAmount"": ""1165000"", ""pricePerSqm"": ""17132"", ""address"": ""יהודה הלוי 32"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""בן גוריון"", ""rooms"": ""3"", ""area"": ""68"", ""yearBuilt"": ""1999"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1962"", ""helka"": ""144"", ""tatHelka"": ""28"", ""parcelNum"": ""1962-144-28"", ""scrapedAt"": ""2026-09-05T16:18:44.167Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,9,small_area_45_80,,2026-07-28,אשקלון,,,,3.0,51.0,,,,דירה בבית קומות,,,23624.0,,,,"{""dedupeKey"": ""2528-24-0:2026-07-28:1204813"", ""dealDate"": ""2026-07-28"", ""dealAmount"": ""1204813"", ""pricePerSqm"": ""23624"", ""cityName"": ""אשקלון"", ""rooms"": ""3"", ""area"": ""51"", ""yearBuilt"": ""1998"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""2528"", ""helka"": ""24"", ""parcelNum"": ""2528-24-0"", ""scrapedAt"": ""2026-09-05T16:18:44.167Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,12,small_area_45_80,,2026-07-26,אשקלון,אזור תעשיה צפוני,ניר עוז 14,,3.0,78.0,,,,דירה בבית קומות,,,11308.0,,,,"{""dedupeKey"": ""1196-79-10:2026-07-26:881988"", ""dealDate"": ""2026-07-26"", ""dealAmount"": ""881988"", ""pricePerSqm"": ""11308"", ""address"": ""ניר עוז 14"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""אזור תעשיה צפוני"", ""rooms"": ""3"", ""area"": ""78"", ""yearBuilt"": ""2029"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1196"", ""helka"": ""79"", ""tatHelka"": ""10"", ""parcelNum"": ""1196-79-10"", ""scrapedAt"": ""2026-09-05T16:18:44.167Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,14,small_area_45_80,,2026-07-23,אשקלון,מתחם מ-7,דרך ארץ 12,,3.0,80.0,,,15.0,דירה בבית קומות,,,11254.0,,,,"{""dedupeKey"": ""1199-66-43:2026-07-23:900359"", ""dealDate"": ""2026-07-23"", ""dealAmount"": ""900359"", ""pricePerSqm"": ""11254"", ""address"": ""דרך ארץ 12"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""מתחם מ-7"", ""rooms"": ""3"", ""buildingFloors"": ""15"", ""area"": ""80"", ""yearBuilt"": ""2029"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1199"", ""helka"": ""66"", ""tatHelka"": ""43"", ""parcelNum"": ""1199-66-43"", ""scrapedAt"": ""2026-09-05T16:18:44.167Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,15,small_area_45_80,,2026-07-21,אשקלון,שקמים,אפרים צור 5,,3.0,50.0,,,,דירה בבית קומות,,,10800.0,,,,"{""dedupeKey"": ""1965-98-24:2026-07-21:540000"", ""dealDate"": ""2026-07-21"", ""dealAmount"": ""540000"", ""pricePerSqm"": ""10800"", ""address"": ""אפרים צור 5"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""שקמים"", ""rooms"": ""3"", ""area"": ""50"", ""yearBuilt"": ""1960"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1965"", ""helka"": ""98"", ""tatHelka"": ""24"", ""parcelNum"": ""1965-98-24"", ""scrapedAt"": ""2026-09-05T16:18:44.167Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,16,small_area_45_80,,2026-07-21,אשקלון,מתחם מ-7,דרך ארץ 12,,3.0,80.0,,,15.0,דירה בבית קומות,,,11254.0,,,,"{""dedupeKey"": ""1199-66-25:2026-07-21:900318"", ""dealDate"": ""2026-07-21"", ""dealAmount"": ""900318"", ""pricePerSqm"": ""11254"", ""address"": ""דרך ארץ 12"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""מתחם מ-7"", ""rooms"": ""3"", ""buildingFloors"": ""15"", ""area"": ""80"", ""yearBuilt"": ""2029"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1199"", ""helka"": ""66"", ""tatHelka"": ""25"", ""parcelNum"": ""1199-66-25"", ""scrapedAt"": ""2026-09-05T16:18:44.168Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,17,small_area_45_80,,2026-07-21,אשקלון,,נחלה 7,,3.0,80.0,,,10.0,דירה בבית קומות,,,21000.0,,,,"{""dedupeKey"": ""1200-72-43:2026-07-21:1680000"", ""dealDate"": ""2026-07-21"", ""dealAmount"": ""1680000"", ""pricePerSqm"": ""21000"", ""address"": ""נחלה 7"", ""cityName"": ""אשקלון"", ""rooms"": ""3"", ""buildingFloors"": ""10"", ""area"": ""80"", ""yearBuilt"": ""2027"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1200"", ""helka"": ""72"", ""tatHelka"": ""43"", ""parcelNum"": ""1200-72-43"", ""scrapedAt"": ""2026-09-05T16:18:44.168Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,19,small_area_45_80,,2026-07-20,אשקלון,אזור תעשיה צפוני,ניר עוז 14,,3.0,78.0,,,,דירה בבית קומות,,,20859.0,,,,"{""dedupeKey"": ""1196-79-27:2026-07-20:1626980"", ""dealDate"": ""2026-07-20"", ""dealAmount"": ""1626980"", ""pricePerSqm"": ""20859"", ""address"": ""ניר עוז 14"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""אזור תעשיה צפוני"", ""rooms"": ""3"", ""area"": ""78"", ""yearBuilt"": ""2026"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1196"", ""helka"": ""79"", ""tatHelka"": ""27"", ""parcelNum"": ""1196-79-27"", ""scrapedAt"": ""2026-09-05T16:18:44.168Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,20,small_area_45_80,,2026-07-20,אשקלון,,,,3.0,76.0,,,,דירה בבית קומות,,,11520.0,,,,"{""dedupeKey"": ""1197-78-13:2026-07-20:875521"", ""dealDate"": ""2026-07-20"", ""dealAmount"": ""875521"", ""pricePerSqm"": ""11520"", ""cityName"": ""אשקלון"", ""rooms"": ""3"", ""area"": ""76"", ""yearBuilt"": ""2029"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1197"", ""helka"": ""78"", ""tatHelka"": ""13"", ""parcelNum"": ""1197-78-13"", ""scrapedAt"": ""2026-09-05T16:18:44.168Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,22,small_area_45_80,,2026-07-17,אשקלון,נאות אשקלון,אריה 12,,3.0,73.0,,,8.0,דירה בבית קומות,,,14521.0,,,,"{""dedupeKey"": ""1296-16-120:2026-07-17:1060000"", ""dealDate"": ""2026-07-17"", ""dealAmount"": ""1060000"", ""pricePerSqm"": ""14521"", ""address"": ""אריה 12"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""נאות אשקלון"", ""rooms"": ""3"", ""buildingFloors"": ""8"", ""area"": ""73"", ""yearBuilt"": ""1995"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1296"", ""helka"": ""16"", ""tatHelka"": ""120"", ""parcelNum"": ""1296-16-120"", ""scrapedAt"": ""2026-09-05T16:18:44.168Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,23,small_area_45_80,,2026-07-16,אשקלון,מתחם מ-7,דרך ארץ 12,,3.0,79.0,,,15.0,דירה בבית קומות,,,11232.0,,,,"{""dedupeKey"": ""1199-66-22:2026-07-16:887342"", ""dealDate"": ""2026-07-16"", ""dealAmount"": ""887342"", ""pricePerSqm"": ""11232"", ""address"": ""דרך ארץ 12"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""מתחם מ-7"", ""rooms"": ""3"", ""buildingFloors"": ""15"", ""area"": ""79"", ""yearBuilt"": ""2029"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1199"", ""helka"": ""66"", ""tatHelka"": ""22"", ""parcelNum"": ""1199-66-22"", ""scrapedAt"": ""2026-09-05T16:18:44.168Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,24,small_area_45_80,,2026-07-16,אשקלון,נאות אשקלון,אריה 16,,3.0,67.0,,,5.0,דירה בבית קומות,,,17910.0,,,,"{""dedupeKey"": ""1296-43-11:2026-07-16:1200000"", ""dealDate"": ""2026-07-16"", ""dealAmount"": ""1200000"", ""pricePerSqm"": ""17910"", ""address"": ""אריה 16"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""נאות אשקלון"", ""rooms"": ""3"", ""buildingFloors"": ""5"", ""area"": ""67"", ""yearBuilt"": ""1970"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1296"", ""helka"": ""43"", ""tatHelka"": ""11"", ""parcelNum"": ""1296-43-11"", ""scrapedAt"": ""2026-09-05T16:18:44.168Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,25,small_area_45_80,,2026-07-15,אשקלון,מתחם מ-7,דרך ארץ 12,,3.0,79.0,,,15.0,דירה בבית קומות,,,11212.0,,,,"{""dedupeKey"": ""1199-66-28:2026-07-15:885740"", ""dealDate"": ""2026-07-15"", ""dealAmount"": ""885740"", ""pricePerSqm"": ""11212"", ""address"": ""דרך ארץ 12"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""מתחם מ-7"", ""rooms"": ""3"", ""buildingFloors"": ""15"", ""area"": ""79"", ""yearBuilt"": ""2029"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1199"", ""helka"": ""66"", ""tatHelka"": ""28"", ""parcelNum"": ""1199-66-28"", ""scrapedAt"": ""2026-09-05T16:18:44.168Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,27,small_area_45_80,,2026-07-14,אשקלון,מתחם מ-7,דרך ארץ 12,,3.0,79.0,,,15.0,דירה בבית קומות,,,11230.0,,,,"{""dedupeKey"": ""1199-66-46:2026-07-14:887136"", ""dealDate"": ""2026-07-14"", ""dealAmount"": ""887136"", ""pricePerSqm"": ""11230"", ""address"": ""דרך ארץ 12"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""מתחם מ-7"", ""rooms"": ""3"", ""buildingFloors"": ""15"", ""area"": ""79"", ""yearBuilt"": ""2029"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1199"", ""helka"": ""66"", ""tatHelka"": ""46"", ""parcelNum"": ""1199-66-46"", ""scrapedAt"": ""2026-09-05T16:18:44.168Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,28,small_area_45_80,,2026-07-14,אשקלון,נווה אלונים,שפירא 17,,3.0,68.0,,,,דירה בבית קומות,,,15294.0,,,,"{""dedupeKey"": ""3019-3-6:2026-07-14:1040000"", ""dealDate"": ""2026-07-14"", ""dealAmount"": ""1040000"", ""pricePerSqm"": ""15294"", ""address"": ""שפירא 17"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""נווה אלונים"", ""rooms"": ""3"", ""area"": ""68"", ""yearBuilt"": ""1970"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""3019"", ""helka"": ""3"", ""tatHelka"": ""6"", ""parcelNum"": ""3019-3-6"", ""scrapedAt"": ""2026-09-05T16:18:44.168Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,30,small_area_45_80,,2026-07-14,אשקלון,,,,3.0,75.0,,,,דירה בבית קומות,,,21360.0,,,,"{""dedupeKey"": ""1197-90-12:2026-07-14:1602000"", ""dealDate"": ""2026-07-14"", ""dealAmount"": ""1602000"", ""pricePerSqm"": ""21360"", ""cityName"": ""אשקלון"", ""rooms"": ""3"", ""area"": ""75"", ""yearBuilt"": ""2025"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1197"", ""helka"": ""90"", ""tatHelka"": ""12"", ""parcelNum"": ""1197-90-12"", ""scrapedAt"": ""2026-09-05T16:18:44.168Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,31,small_area_45_80,,2026-07-13,אשקלון,מתחם מ-7,דרך ארץ 12,,3.0,79.0,,,15.0,דירה בבית קומות,,,11217.0,,,,"{""dedupeKey"": ""1199-66-34:2026-07-13:886110"", ""dealDate"": ""2026-07-13"", ""dealAmount"": ""886110"", ""pricePerSqm"": ""11217"", ""address"": ""דרך ארץ 12"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""מתחם מ-7"", ""rooms"": ""3"", ""buildingFloors"": ""15"", ""area"": ""79"", ""yearBuilt"": ""2029"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1199"", ""helka"": ""66"", ""tatHelka"": ""34"", ""parcelNum"": ""1199-66-34"", ""scrapedAt"": ""2026-09-05T16:18:44.168Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,33,small_area_45_80,,2026-07-13,אשקלון,,,,3.0,76.0,,,,דירה בבית קומות,,,11462.0,,,,"{""dedupeKey"": ""1197-78-8:2026-07-13:871077"", ""dealDate"": ""2026-07-13"", ""dealAmount"": ""871077"", ""pricePerSqm"": ""11462"", ""cityName"": ""אשקלון"", ""rooms"": ""3"", ""area"": ""76"", ""yearBuilt"": ""2029"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1197"", ""helka"": ""78"", ""tatHelka"": ""8"", ""parcelNum"": ""1197-78-8"", ""scrapedAt"": ""2026-09-05T16:18:44.168Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,34,small_area_45_80,,2026-07-13,אשקלון,מתחם מ-7,דרך ארץ 12,,3.0,80.0,,,15.0,דירה בבית קומות,,,11147.0,,,,"{""dedupeKey"": ""1199-66-13:2026-07-13:891725"", ""dealDate"": ""2026-07-13"", ""dealAmount"": ""891725"", ""pricePerSqm"": ""11147"", ""address"": ""דרך ארץ 12"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""מתחם מ-7"", ""rooms"": ""3"", ""buildingFloors"": ""15"", ""area"": ""80"", ""yearBuilt"": ""2029"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1199"", ""helka"": ""66"", ""tatHelka"": ""13"", ""parcelNum"": ""1199-66-13"", ""scrapedAt"": ""2026-09-05T16:18:44.168Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,35,small_area_45_80,,2026-07-13,אשקלון,רמת אשכול,האורים 2,,3.0,48.0,,,,דירה בבית קומות,,,19167.0,,,,"{""dedupeKey"": ""1995-4-12:2026-07-13:920000"", ""dealDate"": ""2026-07-13"", ""dealAmount"": ""920000"", ""pricePerSqm"": ""19167"", ""address"": ""האורים 2"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""רמת אשכול"", ""rooms"": ""3"", ""area"": ""48"", ""yearBuilt"": ""1970"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1995"", ""helka"": ""4"", ""tatHelka"": ""12"", ""parcelNum"": ""1995-4-12"", ""scrapedAt"": ""2026-09-05T16:18:44.168Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,36,small_area_45_80,,2026-07-12,אשקלון,מרינה,מודיעין 5,,3.0,63.0,,,20.0,דירה בבית קומות,,,28333.0,,,,"{""dedupeKey"": ""1938-432-0:2026-07-12:1785000"", ""dealDate"": ""2026-07-12"", ""dealAmount"": ""1785000"", ""pricePerSqm"": ""28333"", ""address"": ""מודיעין 5"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""מרינה"", ""rooms"": ""3"", ""buildingFloors"": ""20"", ""area"": ""63"", ""yearBuilt"": ""2022"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1938"", ""helka"": ""432"", ""parcelNum"": ""1938-432-0"", ""scrapedAt"": ""2026-09-05T16:18:44.168Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,37,small_area_45_80,,2026-07-09,אשקלון,מתחם מ-7,דרך ארץ 12,,3.0,79.0,,,15.0,דירה בבית קומות,,,11241.0,,,,"{""dedupeKey"": ""1199-66-28:2026-07-09:888040"", ""dealDate"": ""2026-07-09"", ""dealAmount"": ""888040"", ""pricePerSqm"": ""11241"", ""address"": ""דרך ארץ 12"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""מתחם מ-7"", ""rooms"": ""3"", ""buildingFloors"": ""15"", ""area"": ""79"", ""yearBuilt"": ""2029"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1199"", ""helka"": ""66"", ""tatHelka"": ""28"", ""parcelNum"": ""1199-66-28"", ""scrapedAt"": ""2026-09-05T16:18:44.168Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,40,small_area_45_80,,2026-07-08,אשקלון,גולדה,עמיעוז 11,,3.0,68.0,,,,דירה בבית קומות,,,15294.0,,,,"{""dedupeKey"": ""2843-22-68:2026-07-08:1040000"", ""dealDate"": ""2026-07-08"", ""dealAmount"": ""1040000"", ""pricePerSqm"": ""15294"", ""address"": ""עמיעוז 11"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""גולדה"", ""rooms"": ""3"", ""area"": ""68"", ""yearBuilt"": ""1998"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""2843"", ""helka"": ""22"", ""tatHelka"": ""68"", ""parcelNum"": ""2843-22-68"", ""scrapedAt"": ""2026-09-05T16:18:44.168Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,41,small_area_45_80,,2026-07-08,אשקלון,אזור תעשיה צפוני,ניר עוז 14,,3.0,78.0,,,,דירה בבית קומות,,,22564.0,,,,"{""dedupeKey"": ""1196-79-38:2026-07-08:1760000"", ""dealDate"": ""2026-07-08"", ""dealAmount"": ""1760000"", ""pricePerSqm"": ""22564"", ""address"": ""ניר עוז 14"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""אזור תעשיה צפוני"", ""rooms"": ""3"", ""area"": ""78"", ""yearBuilt"": ""2029"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1196"", ""helka"": ""79"", ""tatHelka"": ""38"", ""parcelNum"": ""1196-79-38"", ""scrapedAt"": ""2026-09-05T16:18:44.168Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,42,small_area_45_80,,2026-07-07,אשקלון,אזור תעשיה צפוני,הרב יוסף שרביט 5,,3.0,79.0,,,,דירה בבית קומות,,,20886.0,,,,"{""dedupeKey"": ""1197-93-23:2026-07-07:1650000"", ""dealDate"": ""2026-07-07"", ""dealAmount"": ""1650000"", ""pricePerSqm"": ""20886"", ""address"": ""הרב יוסף שרביט 5"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""אזור תעשיה צפוני"", ""rooms"": ""3"", ""area"": ""79"", ""yearBuilt"": ""2030"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1197"", ""helka"": ""93"", ""tatHelka"": ""23"", ""parcelNum"": ""1197-93-23"", ""scrapedAt"": ""2026-09-05T16:18:44.168Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,43,small_area_45_80,,2026-07-07,אשקלון,אפרידר,דרום אפריקה 6,,3.0,80.0,,,,דירה בבית קומות,,,16875.0,,,,"{""dedupeKey"": ""1932-81-9:2026-07-07:1350000"", ""dealDate"": ""2026-07-07"", ""dealAmount"": ""1350000"", ""pricePerSqm"": ""16875"", ""address"": ""דרום אפריקה 6"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""אפרידר"", ""rooms"": ""3"", ""area"": ""80"", ""yearBuilt"": ""1960"", ""propertyType"": ""דירה בבית קומות"", ""gush"": ""1932"", ""helka"": ""81"", ""tatHelka"": ""9"", ""parcelNum"": ""1932-81-9"", ""scrapedAt"": ""2026-09-05T16:18:44.168Z""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\tax_enriched_ashkelon_3room_36m.json,44,small_area_45_80,,2026-07-07,אשקלון,אזור תעשיה צפוני,ניר עוז 14,,3.0,78.0,,,,,True,,22564.0,,,,"{""dedupeKey"": ""1196-79-130:2026-07-07:1760000"", ""dealDate"": ""2026-07-07"", ""dealAmount"": ""1760000"", ""pricePerSqm"": ""22564"", ""address"": ""ניר עוז 14"", ""cityName"": ""אשקלון"", ""neighborhoodName"": ""אזור תעשיה צפוני"", ""rooms"": ""3"", ""floor"": ""עשירית"", ""area"": ""78"", ""isFirstHand"": ""True"", ""gush"": ""1196"", ""helka"": ""79"", ""tatHelka"": ""130"", ""parcelNum"": ""1196-79-130"", ""assetId"": ""4087249"", ""scrapedAt"": ""2026-09-05T16:18:44.168Z""}"
