match_type,special_type,address_special,address_normal,parcel_key,date_special,date_normal,date_difference_days,rooms_special,rooms_normal,area_special,area_normal,area_difference_pct,floor_special,floor_normal,price_special,price_normal,price_delta,price_delta_pct,ppm_special,ppm_normal,ppm_delta,ppm_delta_pct,source_special,source_normal,source_id_special,source_id_normal
same_parcel,garden,אבן עזרא 61,העונות 2,,2026-02-01,2026-04-26,84,3.0,3.0,74.0,67.5,0.0962962962962963,0.0,,,,,,20270.0,20149.0,121.0,0.00600526080698794,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,אקסודוס 41,,2026-02-01,2026-04-23,81,3.0,3.0,74.0,60.9,0.21510673234811167,0.0,,,,,,20270.0,18062.0,2208.0,0.12224559849407596,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,ניר עוז 14,,2026-02-01,2026-04-23,81,3.0,3.0,74.0,78.0,0.05128205128205128,0.0,,,,,,20270.0,10705.0,9565.0,0.8935077066791219,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,ניר עוז 14,,2026-02-01,2026-04-22,80,3.0,3.0,74.0,78.0,0.05128205128205128,0.0,,,,,,20270.0,10598.0,9672.0,0.9126250235893565,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,,,2026-02-01,2026-04-21,79,3.0,3.0,74.0,77.0,0.03896103896103896,0.0,,,,,,20270.0,11442.0,8828.0,0.771543436462157,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,,,2026-02-01,2026-04-20,78,3.0,3.0,74.0,77.0,0.03896103896103896,0.0,,,,,,20270.0,11403.0,8867.0,0.777602385337192,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,,,2026-02-01,2026-04-20,78,3.0,3.0,74.0,77.0,0.03896103896103896,0.0,,,,,,20270.0,11444.0,8826.0,0.7712338343236631,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,,,2026-02-01,2026-04-19,77,3.0,3.0,74.0,77.0,0.03896103896103896,0.0,,,,,,20270.0,11434.0,8836.0,0.7727829281091482,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,,,2026-02-01,2026-04-19,77,3.0,3.0,74.0,77.0,0.03896103896103896,0.0,,,,,,20270.0,11415.0,8855.0,0.7757336837494525,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,,,2026-02-01,2026-04-18,76,3.0,3.0,74.0,77.0,0.03896103896103896,0.0,,,,,,20270.0,11728.0,8542.0,0.7283424283765347,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,העונות 2,,2026-02-01,2026-04-17,75,3.0,3.0,74.0,67.5,0.0962962962962963,0.0,,,,,,20270.0,20000.0,270.0,0.0135,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,,,2026-02-01,2026-04-16,74,3.0,3.0,74.0,77.0,0.03896103896103896,0.0,,,,,,20270.0,11675.0,8595.0,0.7361884368308351,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,העונות 2,,2026-02-01,2026-04-16,74,3.0,3.0,74.0,67.5,0.0962962962962963,0.0,,,,,,20270.0,19627.0,643.0,0.03276099251031742,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,,,2026-02-01,2026-04-15,73,3.0,3.0,74.0,77.0,0.03896103896103896,0.0,,,,,,20270.0,11444.0,8826.0,0.7712338343236631,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,לכיש 3,,2026-02-01,2026-04-15,73,3.0,3.0,74.0,67.2,0.10119047619047615,0.0,,,,,,20270.0,18806.0,1464.0,0.07784749548016591,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,,,2026-02-01,2026-04-15,73,3.0,3.0,74.0,77.0,0.03896103896103896,0.0,,,,,,20270.0,11679.0,8591.0,0.735593800839113,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,,,2026-02-01,2026-04-15,73,3.0,3.0,74.0,75.0,0.013333333333333334,0.0,,,,,,20270.0,24333.0,-4063.0,-0.1669748900669872,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,אליעזר בן יהודה 2,,2026-02-01,2026-04-14,72,3.0,3.0,74.0,68.5,0.08029197080291971,0.0,,,,,,20270.0,17794.0,2476.0,0.1391480274249747,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,,,2026-02-01,2026-04-14,72,3.0,3.0,74.0,77.0,0.03896103896103896,0.0,,,,,,20270.0,11680.0,8590.0,0.735445205479452,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,,,2026-02-01,2026-04-14,72,3.0,3.0,74.0,78.0,0.05128205128205128,0.0,,,,,,20270.0,11487.0,8783.0,0.7646034647862802,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,,,2026-02-01,2026-04-14,72,3.0,3.0,74.0,76.0,0.02631578947368421,0.0,,,,,,20270.0,11566.0,8704.0,0.7525505792841086,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,,,2026-02-01,2026-04-13,71,3.0,3.0,74.0,78.0,0.05128205128205128,0.0,,,,,,20270.0,11558.0,8712.0,0.7537636269250736,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,,,2026-02-01,2026-04-13,71,3.0,3.0,74.0,77.0,0.03896103896103896,0.0,,,,,,20270.0,11740.0,8530.0,0.7265758091993185,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,,,2026-02-01,2026-04-13,71,3.0,3.0,74.0,71.0,0.04225352112676056,0.0,,,,,,20270.0,15775.0,4495.0,0.2849445324881141,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,,,2026-02-01,2026-04-13,71,3.0,3.0,74.0,76.0,0.02631578947368421,0.0,,,,,,20270.0,11578.0,8692.0,0.750734150975989,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,מונטיפיורי 18,,2026-02-01,2026-04-12,70,3.0,3.0,74.0,59.5,0.24369747899159663,0.0,,,,,,20270.0,17983.0,2287.0,0.12717566590668966,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,נווה שלום 6,,2026-02-01,2026-04-12,70,3.0,3.0,74.0,71.4,0.03641456582633045,0.0,,,,,,20270.0,16831.0,3439.0,0.20432535202899413,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,שפירא 50,,2026-02-01,2026-04-12,70,3.0,3.0,74.0,61.6,0.20129870129870128,0.0,,,,,,20270.0,13799.0,6471.0,0.46894702514674974,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,,,2026-02-01,2026-04-12,70,3.0,3.0,74.0,77.0,0.03896103896103896,0.0,,,,,,20270.0,11686.0,8584.0,0.7345541673797706,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,,,2026-02-01,2026-04-12,70,3.0,3.0,74.0,77.0,0.03896103896103896,0.0,,,,,,20270.0,11803.0,8467.0,0.7173599932220622,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,ניר עוז 14,,2026-02-01,2026-04-12,70,3.0,3.0,74.0,78.0,0.05128205128205128,0.0,,,,,,20270.0,11359.0,8911.0,0.7844880711330223,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,ניר עוז 14,,2026-02-01,2026-04-11,69,3.0,3.0,74.0,79.0,0.06329113924050633,0.0,,,,,,20270.0,11226.0,9044.0,0.805629787992161,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,שפירא 20,,2026-02-01,2026-04-09,67,3.0,3.0,74.0,63.5,0.16535433070866143,0.0,,,,,,20270.0,15873.0,4397.0,0.27701127701127704,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,הרב יוסף שרביט 7,,2026-02-01,2026-04-05,63,3.0,3.0,74.0,75.0,0.013333333333333334,0.0,,,,,,20270.0,23987.0,-3717.0,-0.15495893609038228,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,הסוכנות היהודית 8,,2026-02-01,2026-04-05,63,3.0,3.0,74.0,62.6,0.18210862619808305,0.0,,,,,,20270.0,18233.0,2037.0,0.11172050677343279,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,הרב יוסף שרביט 7,,2026-02-01,2026-04-04,62,3.0,3.0,74.0,75.0,0.013333333333333334,0.0,,,,,,20270.0,23987.0,-3717.0,-0.15495893609038228,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,שירת היין 3,,2026-02-01,2026-03-31,58,3.0,3.0,74.0,78.0,0.05128205128205128,0.0,,,,,,20270.0,22436.0,-2166.0,-0.09654127295418079,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,שירת היין 3,,2026-02-01,2026-03-30,57,3.0,3.0,74.0,78.0,0.05128205128205128,0.0,,,,,,20270.0,22436.0,-2166.0,-0.09654127295418079,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,ניר עוז 14,,2026-02-01,2026-03-28,55,3.0,3.0,74.0,78.0,0.05128205128205128,0.0,,,,,,20270.0,10707.0,9563.0,0.8931540113944149,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,הרב יוסף שרביט 7,,2026-02-01,2026-03-25,52,3.0,3.0,74.0,75.0,0.013333333333333334,0.0,,,,,,20270.0,21467.0,-1197.0,-0.05576000372665021,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,הרב פינטו 4,,2026-02-01,2026-03-25,52,3.0,3.0,74.0,58.0,0.27586206896551724,0.0,,,,,,20270.0,14483.0,5787.0,0.3995719118967065,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,גדוד הפורצים 5,,2026-02-01,2026-03-24,51,3.0,3.0,74.0,60.0,0.23333333333333334,0.0,,,,,,20270.0,19167.0,1103.0,0.057546825272603956,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,הבשן 16,,2026-02-01,2026-03-24,51,3.0,3.0,74.0,60.0,0.23333333333333334,0.0,,,,,,20270.0,30500.0,-10230.0,-0.3354098360655738,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,,,2026-02-01,2026-03-24,51,3.0,3.0,74.0,59.0,0.2542372881355932,0.0,,,,,,20270.0,28814.0,-8544.0,-0.29652252377316585,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,משה יוליש 12,,2026-02-01,2026-03-24,51,3.0,3.0,74.0,70.0,0.05714285714285714,0.0,,,,,,20270.0,13143.0,7127.0,0.5422658449364681,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,דוד רמז 3,,2026-02-01,2026-03-23,50,3.0,3.0,74.0,80.0,0.075,0.0,1.0,,,,,20270.0,15000.0,5270.0,0.35133333333333333,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,ארגמן 55,,2026-02-01,2026-03-22,49,3.0,3.0,74.0,80.0,0.075,0.0,,,,,,20270.0,20625.0,-355.0,-0.017212121212121213,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,פקיעין 6,,2026-02-01,2026-03-19,46,3.0,3.0,74.0,70.0,0.05714285714285714,0.0,,,,,,20270.0,19143.0,1127.0,0.05887269497988821,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,"ש""י עגנון 170",,2026-02-01,2026-03-19,46,3.0,3.0,74.0,66.0,0.12121212121212122,0.0,,,,,,20270.0,16667.0,3603.0,0.21617567648647026,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,שפירא 14,,2026-02-01,2026-03-18,45,3.0,3.0,74.0,63.0,0.1746031746031746,0.0,,,,,,20270.0,17143.0,3127.0,0.18240681327655603,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,"ש""י עגנון 2",,2026-02-01,2026-03-18,45,3.0,3.0,74.0,73.0,0.0136986301369863,0.0,,,,,,20270.0,13014.0,7256.0,0.557553404026433,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,ניר עוז 14,,2026-02-01,2026-03-17,44,3.0,3.0,74.0,78.0,0.05128205128205128,0.0,,,,,,20270.0,20910.0,-640.0,-0.030607364897178385,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,ניר עוז 14,,2026-02-01,2026-03-16,43,3.0,3.0,74.0,78.0,0.05128205128205128,0.0,,,,,,20270.0,20923.0,-653.0,-0.03120967356497634,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,ניר עוז 14,,2026-02-01,2026-03-15,42,3.0,3.0,74.0,78.0,0.05128205128205128,0.0,,,,,,20270.0,11436.0,8834.0,0.7724728926197971,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,ניר עוז 14,,2026-02-01,2026-03-14,41,3.0,3.0,74.0,78.0,0.05128205128205128,0.0,,,,,,20270.0,11444.0,8826.0,0.7712338343236631,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,הכורמים 8,,2026-02-01,2026-03-13,40,3.0,3.0,74.0,71.0,0.04225352112676056,0.0,,,,,,20270.0,22394.0,-2124.0,-0.09484683397338572,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,משה קול 1,,2026-02-01,2026-03-13,40,3.0,3.0,74.0,66.0,0.12121212121212122,0.0,,,,,,20270.0,18636.0,1634.0,0.08767975960506547,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,ניר עוז 14,,2026-02-01,2026-03-12,39,3.0,3.0,74.0,78.0,0.05128205128205128,0.0,,,,,,20270.0,11474.0,8796.0,0.7666027540526408,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,היינן 17,,2026-02-01,2026-03-12,39,3.0,3.0,74.0,80.0,0.075,0.0,,,,,,20270.0,21075.0,-805.0,-0.03819691577698695,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,עולי הגרדום 22,,2026-02-01,2026-03-12,39,3.0,3.0,74.0,68.0,0.08823529411764706,0.0,,,,,,20270.0,16912.0,3358.0,0.19855723746452222,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,היינן 17,,2026-02-01,2026-03-11,38,3.0,3.0,74.0,80.0,0.075,0.0,,,,,,20270.0,21087.0,-817.0,-0.03874425001185564,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,שפירא 19,,2026-02-01,2026-03-11,38,3.0,3.0,74.0,63.0,0.1746031746031746,0.0,,,,,,20270.0,14286.0,5984.0,0.4188716225675487,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,ניר עוז 14,,2026-02-01,2026-03-11,38,3.0,3.0,74.0,78.0,0.05128205128205128,0.0,,,,,,20270.0,11483.0,8787.0,0.7652181485674475,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,דוריף 8,,2026-02-01,2026-03-11,38,3.0,3.0,74.0,80.0,0.075,0.0,,,,,,20270.0,20375.0,-105.0,-0.0051533742331288344,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,ניר עוז 14,,2026-02-01,2026-03-11,38,3.0,3.0,74.0,78.0,0.05128205128205128,0.0,,,,,,20270.0,11410.0,8860.0,0.7765118317265557,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,אבשלום חביב 7,,2026-02-01,2026-03-10,37,3.0,3.0,74.0,69.0,0.07246376811594203,0.0,,,,,,20270.0,14058.0,6212.0,0.4418836249822165,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,דוד רזיאל 16,,2026-02-01,2026-03-10,37,3.0,3.0,74.0,63.0,0.1746031746031746,0.0,,,,,,20270.0,13492.0,6778.0,0.5023717758671805,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,ניר עוז 14,,2026-02-01,2026-03-10,37,3.0,3.0,74.0,78.0,0.05128205128205128,0.0,,,,,,20270.0,10808.0,9462.0,0.8754626202812731,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,ניר עוז 14,,2026-02-01,2026-03-10,37,3.0,3.0,74.0,78.0,0.05128205128205128,0.0,,,,,,20270.0,11419.0,8851.0,0.77511165601191,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,ניר עוז 14,,2026-02-01,2026-03-09,36,3.0,3.0,74.0,78.0,0.05128205128205128,0.0,,,,,,20270.0,11500.0,8770.0,0.7626086956521739,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
same_parcel,garden,אבן עזרא 61,ניר עוז 14,,2026-02-01,2026-03-09,36,3.0,3.0,74.0,79.0,0.06329113924050633,0.0,,,,,,20270.0,11278.0,8992.0,0.7973044866111012,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\sold_candidates.csv,,
