source_class,file,record_index,lane_raw,source_raw,source_id,targets,special_types,date,city,neighborhood,address,street,rooms,area_sqm,outdoor_area_sqm,floor,total_floors,property_type,deal_type,price,price_per_sqm,parking,storage,gush,helka,tat_helka,parcel_key,latitude,longitude,description,raw_preview
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,63,,,,small_area_45_80,,2022-04-15,אשקלון,גולדה,עולי הגרדום 88,,4.0,79.0,,1.0,,דירה,,,12658.0,,,,,,,,,,"{""source_class"": ""unknown"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\qa_output_ashkelon\\sold_primary_usable.json"", ""record_index"": ""15"", ""targets"": ""small_area_45_80"", ""date"": ""2022-04-15"", ""city"": ""אשקלון"", ""neighborhood"": ""גולדה"", ""address"": ""עולי הגרדום 88"", ""rooms"": ""4.0"", ""area_sqm"": ""79.0"", ""floor"": ""1.0"", ""property_type"": ""דירה"", ""price_per_sqm"": ""12658.0"", ""raw_preview"": ""{\""source_index\"": \""7\"", \""deal_date\"": \""2022-04-15\"", \""deal_amount\"": \""1000000.0\"", \""price_per_sqm\"": \""12658.0\"", \""address\"": \""עולי הגרדום 88\"", \""city\"": \""אשקלון\"", \""neighborhood\"": \""גולדה\"", \""rooms\"": \""4.0\"", \""floor\"": \""1\"", \""area\"": \""79.0\"", \""property_type\"": \""דירה\"", \""gush\"": \""2843\"", \""helka\"": \""47\"", \""tat_helka\"": \""5\"", \""asset_id\"": \""10990474830\"", \""latitude\"": \""31.646318833481814\"", \""longitude\"": \""34.55575244487248\"", \""scraped...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,64,,,,small_area_45_80,,2026-05-13,אשקלון,גולדה,עולי הגרדום 84,,3.0,69.0,,0.0,,דירה בבית קומות,,,18841.0,,,,,,,,,,"{""source_class"": ""unknown"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\qa_output_ashkelon\\sold_primary_usable.json"", ""record_index"": ""17"", ""targets"": ""small_area_45_80"", ""date"": ""2026-05-13"", ""city"": ""אשקלון"", ""neighborhood"": ""גולדה"", ""address"": ""עולי הגרדום 84"", ""rooms"": ""3.0"", ""area_sqm"": ""69.0"", ""floor"": ""0.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""18841.0"", ""raw_preview"": ""{\""source_index\"": \""8\"", \""deal_date\"": \""2026-05-13\"", \""deal_amount\"": \""1300000.0\"", \""price_per_sqm\"": \""18841.0\"", \""address\"": \""עולי הגרדום 84\"", \""city\"": \""אשקלון\"", \""neighborhood\"": \""גולדה\"", \""rooms\"": \""3.0\"", \""floor\"": \""0\"", \""area\"": \""69.0\"", \""property_type\"": \""דירה בבית קומות\"", \""gush\"": \""3011\"", \""helka\"": \""8\"", \""tat_helka\"": \""5\"", \""asset_id\"": \""11351577960\"", \""latitude\"": \""31.646669725624307\"", \""longitude\"": \""34.554732447135336...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,65,,,,small_area_45_80,,2026-03-12,אשקלון,גולדה,עולי הגרדום 22,,3.0,68.0,,0.0,,דירה בבית קומות,,,16912.0,,,,,,,,,,"{""source_class"": ""unknown"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\qa_output_ashkelon\\sold_primary_usable.json"", ""record_index"": ""19"", ""targets"": ""small_area_45_80"", ""date"": ""2026-03-12"", ""city"": ""אשקלון"", ""neighborhood"": ""גולדה"", ""address"": ""עולי הגרדום 22"", ""rooms"": ""3.0"", ""area_sqm"": ""68.0"", ""floor"": ""0.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""16912.0"", ""raw_preview"": ""{\""source_index\"": \""9\"", \""deal_date\"": \""2026-03-12\"", \""deal_amount\"": \""1150000.0\"", \""price_per_sqm\"": \""16912.0\"", \""address\"": \""עולי הגרדום 22\"", \""city\"": \""אשקלון\"", \""neighborhood\"": \""גולדה\"", \""rooms\"": \""3.0\"", \""floor\"": \""0\"", \""area\"": \""68.0\"", \""property_type\"": \""דירה בבית קומות\"", \""gush\"": \""3012\"", \""helka\"": \""14\"", \""tat_helka\"": \""3\"", \""asset_id\"": \""11346171840\"", \""latitude\"": \""31.650287100819952\"", \""longitude\"": \""34.55325236725201...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,66,,,,small_area_45_80,,2026-01-11,אשקלון,גולדה,עולי הגרדום 11,,3.0,69.0,,3.0,,דירה בבית קומות,,,16884.0,,,,,,,,,,"{""source_class"": ""unknown"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\qa_output_ashkelon\\sold_primary_usable.json"", ""record_index"": ""21"", ""targets"": ""small_area_45_80"", ""date"": ""2026-01-11"", ""city"": ""אשקלון"", ""neighborhood"": ""גולדה"", ""address"": ""עולי הגרדום 11"", ""rooms"": ""3.0"", ""area_sqm"": ""69.0"", ""floor"": ""3.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""16884.0"", ""raw_preview"": ""{\""source_index\"": \""10\"", \""deal_date\"": \""2026-01-11\"", \""deal_amount\"": \""1165000.0\"", \""price_per_sqm\"": \""16884.0\"", \""address\"": \""עולי הגרדום 11\"", \""city\"": \""אשקלון\"", \""neighborhood\"": \""גולדה\"", \""rooms\"": \""3.0\"", \""floor\"": \""3\"", \""area\"": \""69.0\"", \""property_type\"": \""דירה בבית קומות\"", \""gush\"": \""3012\"", \""helka\"": \""39\"", \""tat_helka\"": \""11\"", \""asset_id\"": \""11341789560\"", \""latitude\"": \""31.650150140195407\"", \""longitude\"": \""34.554315694325...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,67,,,,small_area_45_80,,2025-12-17,אשקלון,גולדה,עולי הגרדום 1,,4.0,79.0,,2.0,,דירה בבית קומות,,,14684.0,,,,,,,,,,"{""source_class"": ""unknown"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\qa_output_ashkelon\\sold_primary_usable.json"", ""record_index"": ""23"", ""targets"": ""small_area_45_80"", ""date"": ""2025-12-17"", ""city"": ""אשקלון"", ""neighborhood"": ""גולדה"", ""address"": ""עולי הגרדום 1"", ""rooms"": ""4.0"", ""area_sqm"": ""79.0"", ""floor"": ""2.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""14684.0"", ""raw_preview"": ""{\""source_index\"": \""11\"", \""deal_date\"": \""2025-12-17\"", \""deal_amount\"": \""1160000.0\"", \""price_per_sqm\"": \""14684.0\"", \""address\"": \""עולי הגרדום 1\"", \""city\"": \""אשקלון\"", \""neighborhood\"": \""גולדה\"", \""rooms\"": \""4.0\"", \""floor\"": \""2\"", \""area\"": \""79.0\"", \""property_type\"": \""דירה בבית קומות\"", \""gush\"": \""3012\"", \""helka\"": \""35\"", \""tat_helka\"": \""11\"", \""asset_id\"": \""11340474390\"", \""latitude\"": \""31.651881952404594\"", \""longitude\"": \""34.5533619227476...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,68,,,,small_area_45_80,,2025-12-10,אשקלון,גולדה,עולי הגרדום 9,,3.0,69.0,,1.0,,דירה בבית קומות,,,17391.0,,,,,,,,,,"{""source_class"": ""unknown"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\qa_output_ashkelon\\sold_primary_usable.json"", ""record_index"": ""25"", ""targets"": ""small_area_45_80"", ""date"": ""2025-12-10"", ""city"": ""אשקלון"", ""neighborhood"": ""גולדה"", ""address"": ""עולי הגרדום 9"", ""rooms"": ""3.0"", ""area_sqm"": ""69.0"", ""floor"": ""1.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""17391.0"", ""raw_preview"": ""{\""source_index\"": \""12\"", \""deal_date\"": \""2025-12-10\"", \""deal_amount\"": \""1200000.0\"", \""price_per_sqm\"": \""17391.0\"", \""address\"": \""עולי הגרדום 9\"", \""city\"": \""אשקלון\"", \""neighborhood\"": \""גולדה\"", \""rooms\"": \""3.0\"", \""floor\"": \""1\"", \""area\"": \""69.0\"", \""property_type\"": \""דירה בבית קומות\"", \""gush\"": \""3012\"", \""helka\"": \""38\"", \""tat_helka\"": \""4\"", \""asset_id\"": \""11280587490\"", \""latitude\"": \""31.650581820566003\"", \""longitude\"": \""34.55406171922080...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,69,,,,small_area_45_80,,2025-12-09,אשקלון,גולדה,עולי הגרדום 10,,3.0,62.0,,0.0,,דירה בבית קומות,,,23871.0,,,,,,,,,,"{""source_class"": ""unknown"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\qa_output_ashkelon\\sold_primary_usable.json"", ""record_index"": ""27"", ""targets"": ""small_area_45_80"", ""date"": ""2025-12-09"", ""city"": ""אשקלון"", ""neighborhood"": ""גולדה"", ""address"": ""עולי הגרדום 10"", ""rooms"": ""3.0"", ""area_sqm"": ""62.0"", ""floor"": ""0.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""23871.0"", ""raw_preview"": ""{\""source_index\"": \""13\"", \""deal_date\"": \""2025-12-09\"", \""deal_amount\"": \""1480000.0\"", \""price_per_sqm\"": \""23871.0\"", \""address\"": \""עולי הגרדום 10\"", \""city\"": \""אשקלון\"", \""neighborhood\"": \""גולדה\"", \""rooms\"": \""3.0\"", \""floor\"": \""0\"", \""area\"": \""62.0\"", \""property_type\"": \""דירה בבית קומות\"", \""gush\"": \""3012\"", \""helka\"": \""5\"", \""tat_helka\"": \""1\"", \""asset_id\"": \""11281829760\"", \""latitude\"": \""31.650881698378285\"", \""longitude\"": \""34.55218429845048...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,70,,,,small_area_45_80,,2025-12-08,אשקלון,גולדה,עולי הגרדום 21,,4.0,80.0,,3.0,,דירה בבית קומות,,,16250.0,,,,,,,,,,"{""source_class"": ""unknown"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\qa_output_ashkelon\\sold_primary_usable.json"", ""record_index"": ""29"", ""targets"": ""small_area_45_80"", ""date"": ""2025-12-08"", ""city"": ""אשקלון"", ""neighborhood"": ""גולדה"", ""address"": ""עולי הגרדום 21"", ""rooms"": ""4.0"", ""area_sqm"": ""80.0"", ""floor"": ""3.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""16250.0"", ""raw_preview"": ""{\""source_index\"": \""14\"", \""deal_date\"": \""2025-12-08\"", \""deal_amount\"": \""1300000.0\"", \""price_per_sqm\"": \""16250.0\"", \""address\"": \""עולי הגרדום 21\"", \""city\"": \""אשקלון\"", \""neighborhood\"": \""גולדה\"", \""rooms\"": \""4.0\"", \""floor\"": \""3\"", \""area\"": \""80.0\"", \""property_type\"": \""דירה בבית קומות\"", \""gush\"": \""2843\"", \""helka\"": \""32\"", \""tat_helka\"": \""60\"", \""asset_id\"": \""11282143050\"", \""latitude\"": \""31.647005428103625\"", \""longitude\"": \""34.556112775941...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,71,,,,small_area_45_80,,2025-11-12,אשקלון,גולדה,עולי הגרדום 36,,3.0,62.0,,0.0,,דירה בבית קומות,,,20161.0,,,,,,,,,,"{""source_class"": ""unknown"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\qa_output_ashkelon\\sold_primary_usable.json"", ""record_index"": ""31"", ""targets"": ""small_area_45_80"", ""date"": ""2025-11-12"", ""city"": ""אשקלון"", ""neighborhood"": ""גולדה"", ""address"": ""עולי הגרדום 36"", ""rooms"": ""3.0"", ""area_sqm"": ""62.0"", ""floor"": ""0.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""20161.0"", ""raw_preview"": ""{\""source_index\"": \""15\"", \""deal_date\"": \""2025-11-12\"", \""deal_amount\"": \""1250000.0\"", \""price_per_sqm\"": \""20161.0\"", \""address\"": \""עולי הגרדום 36\"", \""city\"": \""אשקלון\"", \""neighborhood\"": \""גולדה\"", \""rooms\"": \""3.0\"", \""floor\"": \""0\"", \""area\"": \""62.0\"", \""property_type\"": \""דירה בבית קומות\"", \""gush\"": \""3012\"", \""helka\"": \""19\"", \""tat_helka\"": \""4\"", \""asset_id\"": \""11278061550\"", \""latitude\"": \""31.649828568994707\"", \""longitude\"": \""34.5537972752532...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,72,,,,small_area_45_80,,2025-10-28,אשקלון,גולדה,עולי הגרדום 11,,3.0,63.0,,1.0,,דירה בבית קומות,,,15873.0,,,,,,,,,,"{""source_class"": ""unknown"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\qa_output_ashkelon\\sold_primary_usable.json"", ""record_index"": ""33"", ""targets"": ""small_area_45_80"", ""date"": ""2025-10-28"", ""city"": ""אשקלון"", ""neighborhood"": ""גולדה"", ""address"": ""עולי הגרדום 11"", ""rooms"": ""3.0"", ""area_sqm"": ""63.0"", ""floor"": ""1.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""15873.0"", ""raw_preview"": ""{\""source_index\"": \""16\"", \""deal_date\"": \""2025-10-28\"", \""deal_amount\"": \""1000000.0\"", \""price_per_sqm\"": \""15873.0\"", \""address\"": \""עולי הגרדום 11\"", \""city\"": \""אשקלון\"", \""neighborhood\"": \""גולדה\"", \""rooms\"": \""3.0\"", \""floor\"": \""1\"", \""area\"": \""63.0\"", \""property_type\"": \""דירה בבית קומות\"", \""gush\"": \""3012\"", \""helka\"": \""39\"", \""tat_helka\"": \""1\"", \""asset_id\"": \""11277201600\"", \""latitude\"": \""31.650150140195407\"", \""longitude\"": \""34.5543156943255...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,73,,,,small_area_45_80,,2025-10-28,אשקלון,גולדה,עולי הגרדום 28,,3.0,68.0,,0.0,,דירה בבית קומות,,,21691.0,,,,,,,,,,"{""source_class"": ""unknown"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\qa_output_ashkelon\\sold_primary_usable.json"", ""record_index"": ""35"", ""targets"": ""small_area_45_80"", ""date"": ""2025-10-28"", ""city"": ""אשקלון"", ""neighborhood"": ""גולדה"", ""address"": ""עולי הגרדום 28"", ""rooms"": ""3.0"", ""area_sqm"": ""68.0"", ""floor"": ""0.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""21691.0"", ""raw_preview"": ""{\""source_index\"": \""17\"", \""deal_date\"": \""2025-10-28\"", \""deal_amount\"": \""1475000.0\"", \""price_per_sqm\"": \""21691.0\"", \""address\"": \""עולי הגרדום 28\"", \""city\"": \""אשקלון\"", \""neighborhood\"": \""גולדה\"", \""rooms\"": \""3.0\"", \""floor\"": \""0\"", \""area\"": \""68.0\"", \""property_type\"": \""דירה בבית קומות\"", \""gush\"": \""3012\"", \""helka\"": \""16\"", \""tat_helka\"": \""2\"", \""asset_id\"": \""11279252430\"", \""latitude\"": \""31.6499421676167\"", \""longitude\"": \""34.55278783981278\""...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,74,,,,small_area_45_80,,2025-09-14,אשקלון,גולדה,עולי הגרדום 9,,3.0,63.0,,1.0,,דירה בבית קומות,,,19365.0,,,,,,,,,,"{""source_class"": ""unknown"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\qa_output_ashkelon\\sold_primary_usable.json"", ""record_index"": ""37"", ""targets"": ""small_area_45_80"", ""date"": ""2025-09-14"", ""city"": ""אשקלון"", ""neighborhood"": ""גולדה"", ""address"": ""עולי הגרדום 9"", ""rooms"": ""3.0"", ""area_sqm"": ""63.0"", ""floor"": ""1.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""19365.0"", ""raw_preview"": ""{\""source_index\"": \""18\"", \""deal_date\"": \""2025-09-14\"", \""deal_amount\"": \""1220000.0\"", \""price_per_sqm\"": \""19365.0\"", \""address\"": \""עולי הגרדום 9\"", \""city\"": \""אשקלון\"", \""neighborhood\"": \""גולדה\"", \""rooms\"": \""3.0\"", \""floor\"": \""1\"", \""area\"": \""63.0\"", \""property_type\"": \""דירה בבית קומות\"", \""gush\"": \""3012\"", \""helka\"": \""38\"", \""tat_helka\"": \""2\"", \""asset_id\"": \""11274914880\"", \""latitude\"": \""31.650581820566003\"", \""longitude\"": \""34.55406171922080...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,75,,,,small_area_45_80,,2025-09-03,אשקלון,גולדה,עולי הגרדום 5,,3.0,63.0,,3.0,,דירה בבית קומות,,,19841.0,,,,,,,,,,"{""source_class"": ""unknown"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\qa_output_ashkelon\\sold_primary_usable.json"", ""record_index"": ""39"", ""targets"": ""small_area_45_80"", ""date"": ""2025-09-03"", ""city"": ""אשקלון"", ""neighborhood"": ""גולדה"", ""address"": ""עולי הגרדום 5"", ""rooms"": ""3.0"", ""area_sqm"": ""63.0"", ""floor"": ""3.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""19841.0"", ""raw_preview"": ""{\""source_index\"": \""19\"", \""deal_date\"": \""2025-09-03\"", \""deal_amount\"": \""1250000.0\"", \""price_per_sqm\"": \""19841.0\"", \""address\"": \""עולי הגרדום 5\"", \""city\"": \""אשקלון\"", \""neighborhood\"": \""גולדה\"", \""rooms\"": \""3.0\"", \""floor\"": \""3\"", \""area\"": \""63.0\"", \""property_type\"": \""דירה בבית קומות\"", \""gush\"": \""3012\"", \""helka\"": \""37\"", \""tat_helka\"": \""11\"", \""asset_id\"": \""11274978690\"", \""latitude\"": \""31.651073698939854\"", \""longitude\"": \""34.5537560754822...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,76,,,,small_area_45_80,,2025-06-04,אשקלון,גולדה,עולי הגרדום 21,,4.0,80.0,,2.0,,דירה בבית קומות,,,15625.0,,,,,,,,,,"{""source_class"": ""unknown"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\qa_output_ashkelon\\sold_primary_usable.json"", ""record_index"": ""43"", ""targets"": ""small_area_45_80"", ""date"": ""2025-06-04"", ""city"": ""אשקלון"", ""neighborhood"": ""גולדה"", ""address"": ""עולי הגרדום 21"", ""rooms"": ""4.0"", ""area_sqm"": ""80.0"", ""floor"": ""2.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""15625.0"", ""raw_preview"": ""{\""source_index\"": \""21\"", \""deal_date\"": \""2025-06-04\"", \""deal_amount\"": \""1250000.0\"", \""price_per_sqm\"": \""15625.0\"", \""address\"": \""עולי הגרדום 21\"", \""city\"": \""אשקלון\"", \""neighborhood\"": \""גולדה\"", \""rooms\"": \""4.0\"", \""floor\"": \""2\"", \""area\"": \""80.0\"", \""property_type\"": \""דירה בבית קומות\"", \""gush\"": \""2843\"", \""helka\"": \""32\"", \""tat_helka\"": \""32\"", \""asset_id\"": \""11265621750\"", \""latitude\"": \""31.647005428103625\"", \""longitude\"": \""34.556112775941...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,77,,,,small_area_45_80,,2025-05-19,אשקלון,גולדה,עולי הגרדום 5,,3.0,72.0,,3.0,,דירה בבית קומות,,,13542.0,,,,,,,,,,"{""source_class"": ""unknown"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\qa_output_ashkelon\\sold_primary_usable.json"", ""record_index"": ""45"", ""targets"": ""small_area_45_80"", ""date"": ""2025-05-19"", ""city"": ""אשקלון"", ""neighborhood"": ""גולדה"", ""address"": ""עולי הגרדום 5"", ""rooms"": ""3.0"", ""area_sqm"": ""72.0"", ""floor"": ""3.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""13542.0"", ""raw_preview"": ""{\""source_index\"": \""22\"", \""deal_date\"": \""2025-05-19\"", \""deal_amount\"": \""975000.0\"", \""price_per_sqm\"": \""13542.0\"", \""address\"": \""עולי הגרדום 5\"", \""city\"": \""אשקלון\"", \""neighborhood\"": \""גולדה\"", \""rooms\"": \""3.0\"", \""floor\"": \""3\"", \""area\"": \""72.0\"", \""property_type\"": \""דירה בבית קומות\"", \""gush\"": \""3012\"", \""helka\"": \""37\"", \""tat_helka\"": \""11\"", \""asset_id\"": \""11265926940\"", \""latitude\"": \""31.651073698939854\"", \""longitude\"": \""34.55375607548224...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,78,,,,small_area_45_80,,2025-01-26,אשקלון,גולדה,עולי הגרדום 11,,3.0,64.0,,4.0,,דירה בבית קומות,,,18750.0,,,,,,,,,,"{""source_class"": ""unknown"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\qa_output_ashkelon\\sold_primary_usable.json"", ""record_index"": ""49"", ""targets"": ""small_area_45_80"", ""date"": ""2025-01-26"", ""city"": ""אשקלון"", ""neighborhood"": ""גולדה"", ""address"": ""עולי הגרדום 11"", ""rooms"": ""3.0"", ""area_sqm"": ""64.0"", ""floor"": ""4.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""18750.0"", ""raw_preview"": ""{\""source_index\"": \""24\"", \""deal_date\"": \""2025-01-26\"", \""deal_amount\"": \""1200000.0\"", \""price_per_sqm\"": \""18750.0\"", \""address\"": \""עולי הגרדום 11\"", \""city\"": \""אשקלון\"", \""neighborhood\"": \""גולדה\"", \""rooms\"": \""3.0\"", \""floor\"": \""4\"", \""area\"": \""64.0\"", \""property_type\"": \""דירה בבית קומות\"", \""gush\"": \""3012\"", \""helka\"": \""39\"", \""tat_helka\"": \""14\"", \""asset_id\"": \""11253839670\"", \""latitude\"": \""31.650150140195407\"", \""longitude\"": \""34.554315694325...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,79,,,,small_area_45_80,,2025-01-16,אשקלון,גולדה,עולי הגרדום 9,,3.0,70.0,,2.0,,דירה בבית קומות,,,16071.0,,,,,,,,,,"{""source_class"": ""unknown"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\qa_output_ashkelon\\sold_primary_usable.json"", ""record_index"": ""51"", ""targets"": ""small_area_45_80"", ""date"": ""2025-01-16"", ""city"": ""אשקלון"", ""neighborhood"": ""גולדה"", ""address"": ""עולי הגרדום 9"", ""rooms"": ""3.0"", ""area_sqm"": ""70.0"", ""floor"": ""2.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""16071.0"", ""raw_preview"": ""{\""source_index\"": \""25\"", \""deal_date\"": \""2025-01-16\"", \""deal_amount\"": \""1125000.0\"", \""price_per_sqm\"": \""16071.0\"", \""address\"": \""עולי הגרדום 9\"", \""city\"": \""אשקלון\"", \""neighborhood\"": \""גולדה\"", \""rooms\"": \""3.0\"", \""floor\"": \""2\"", \""area\"": \""70.0\"", \""property_type\"": \""דירה בבית קומות\"", \""gush\"": \""3012\"", \""helka\"": \""38\"", \""tat_helka\"": \""22\"", \""asset_id\"": \""11252293020\"", \""latitude\"": \""31.650581820566003\"", \""longitude\"": \""34.5540617192208...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,80,,,,small_area_45_80,,2024-12-23,אשקלון,גולדה,עולי הגרדום 32,,3.0,68.0,,0.0,,דירה בבית קומות,,,13235.0,,,,,,,,,,"{""source_class"": ""unknown"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\qa_output_ashkelon\\sold_primary_usable.json"", ""record_index"": ""53"", ""targets"": ""small_area_45_80"", ""date"": ""2024-12-23"", ""city"": ""אשקלון"", ""neighborhood"": ""גולדה"", ""address"": ""עולי הגרדום 32"", ""rooms"": ""3.0"", ""area_sqm"": ""68.0"", ""floor"": ""0.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""13235.0"", ""raw_preview"": ""{\""source_index\"": \""26\"", \""deal_date\"": \""2024-12-23\"", \""deal_amount\"": \""900000.0\"", \""price_per_sqm\"": \""13235.0\"", \""address\"": \""עולי הגרדום 32\"", \""city\"": \""אשקלון\"", \""neighborhood\"": \""גולדה\"", \""rooms\"": \""3.0\"", \""floor\"": \""0\"", \""area\"": \""68.0\"", \""property_type\"": \""דירה בבית קומות\"", \""gush\"": \""3012\"", \""helka\"": \""18\"", \""tat_helka\"": \""1\"", \""asset_id\"": \""11251550520\"", \""latitude\"": \""31.649651788953648\"", \""longitude\"": \""34.55340264399918...""}"
unknown,C:\Users\AVIV\gaba\gabay_pricing_core\special_unit_data_audit\all_special_candidates.csv,81,,,,small_area_45_80,,2024-12-22,אשקלון,גולדה,עולי הגרדום 9,,3.0,69.0,,1.0,,דירה בבית קומות,,,15652.0,,,,,,,,,,"{""source_class"": ""unknown"", ""file"": ""C:\\Users\\AVIV\\gaba\\gabay_pricing_core\\qa_output_ashkelon\\sold_primary_usable.json"", ""record_index"": ""55"", ""targets"": ""small_area_45_80"", ""date"": ""2024-12-22"", ""city"": ""אשקלון"", ""neighborhood"": ""גולדה"", ""address"": ""עולי הגרדום 9"", ""rooms"": ""3.0"", ""area_sqm"": ""69.0"", ""floor"": ""1.0"", ""property_type"": ""דירה בבית קומות"", ""price_per_sqm"": ""15652.0"", ""raw_preview"": ""{\""source_index\"": \""27\"", \""deal_date\"": \""2024-12-22\"", \""deal_amount\"": \""1080000.0\"", \""price_per_sqm\"": \""15652.0\"", \""address\"": \""עולי הגרדום 9\"", \""city\"": \""אשקלון\"", \""neighborhood\"": \""גולדה\"", \""rooms\"": \""3.0\"", \""floor\"": \""1\"", \""area\"": \""69.0\"", \""property_type\"": \""דירה בבית קומות\"", \""gush\"": \""3012\"", \""helka\"": \""38\"", \""tat_helka\"": \""20\"", \""asset_id\"": \""11251743480\"", \""latitude\"": \""31.650581820566003\"", \""longitude\"": \""34.5540617192208...""}"
