source_class,file,record_index,lane_raw,source_raw,source_id,targets,special_types,date,city,neighborhood,address,street,rooms,area_sqm,outdoor_area_sqm,floor,total_floors,property_type,deal_type,price,price_per_sqm,parking,storage,gush,helka,tat_helka,parcel_key,latitude,longitude,description,raw_preview
asking,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,74,current_asking,madlan_listing,WFVceWQpxlT,small_area_45_80,,2026-07-30,,שקמים,"הרב מימון 25, אשקלון",,3.0,64.0,,1.0,,standard_apartment,,870000.0,13593.75,,,,,,,31.65348,34.564819,,"{""lane"": ""current_asking"", ""source"": ""madlan_listing"", ""source_id"": ""WFVceWQpxlT"", ""source_url"": ""https://www.madlan.co.il/listings/WFVceWQpxlT"", ""price"": ""870000.0"", ""rooms"": ""3.0"", ""area"": ""64.0"", ""floor"": ""1"", ""property_type"": ""standard_apartment"", ""latitude"": ""31.65348"", ""longitude"": ""34.564819"", ""event_date"": ""2026-07-30"", ""neighborhood"": ""שקמים"", ""address"": ""הרב מימון 25, אשקלון"", ""distance_m"": ""4382.1"", ""area_difference_pct"": ""0.0725"", ""floor_difference"": ""3.0"", ""quality_status"": ""usable"", ""reasons"": ""[]""}"
asking,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,75,current_asking,madlan_listing,EanqdahrVzC,small_area_45_80,,2026-08-18,,ז'בוטינסקי,"ז'בוטינסקי 1, אשקלון",,3.0,69.0,,2.0,,standard_apartment,,970000.0,14057.971014492754,,,,,,,31.655789556008692,34.561202007199974,,"{""lane"": ""current_asking"", ""source"": ""madlan_listing"", ""source_id"": ""EanqdahrVzC"", ""source_url"": ""https://www.madlan.co.il/listings/EanqdahrVzC"", ""price"": ""970000.0"", ""rooms"": ""3.0"", ""area"": ""69.0"", ""floor"": ""2"", ""property_type"": ""standard_apartment"", ""latitude"": ""31.655789556008692"", ""longitude"": ""34.561202007199974"", ""event_date"": ""2026-08-18"", ""neighborhood"": ""ז'בוטינסקי"", ""address"": ""ז'בוטינסקי 1, אשקלון"", ""distance_m"": ""4416.8"", ""area_difference_pct"": ""0.0"", ""floor_difference"": ""2.0"", ""quality_status"": ""usable"", ""reasons"": ""[]""}"
asking,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,76,current_asking,madlan_listing,suqrhoRMuWO,small_area_45_80,,2026-06-30,,שקמים,"גיורא יוספטל 5, אשקלון",,3.0,60.0,,3.0,,standard_apartment,,820000.0,13666.666666666666,,,,,,,31.6544704,34.5627461,,"{""lane"": ""current_asking"", ""source"": ""madlan_listing"", ""source_id"": ""suqrhoRMuWO"", ""source_url"": ""https://www.madlan.co.il/listings/suqrhoRMuWO"", ""price"": ""820000.0"", ""rooms"": ""3.0"", ""area"": ""60.0"", ""floor"": ""3"", ""property_type"": ""standard_apartment"", ""latitude"": ""31.6544704"", ""longitude"": ""34.5627461"", ""event_date"": ""2026-06-30"", ""neighborhood"": ""שקמים"", ""address"": ""גיורא יוספטל 5, אשקלון"", ""distance_m"": ""4424.6"", ""area_difference_pct"": ""0.1304"", ""floor_difference"": ""1.0"", ""quality_status"": ""usable"", ""reasons"": ""[]""}"
asking,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,79,current_asking,madlan_listing,LCI5OTZlOqk,small_area_45_80,,2026-06-30,,שקמים,"אפרים צור 48, אשקלון",,3.0,47.0,,1.0,,standard_apartment,,955000.0,20319.14893617021,,,,,,,31.654065981672684,34.56305662487347,,"{""lane"": ""current_asking"", ""source"": ""madlan_listing"", ""source_id"": ""LCI5OTZlOqk"", ""source_url"": ""https://www.madlan.co.il/listings/LCI5OTZlOqk"", ""price"": ""955000.0"", ""rooms"": ""3.0"", ""area"": ""47.0"", ""floor"": ""1"", ""property_type"": ""standard_apartment"", ""latitude"": ""31.654065981672684"", ""longitude"": ""34.56305662487347"", ""event_date"": ""2026-06-30"", ""neighborhood"": ""שקמים"", ""address"": ""אפרים צור 48, אשקלון"", ""distance_m"": ""4439.0"", ""area_difference_pct"": ""0.3188"", ""floor_difference"": ""3.0"", ""quality_status"": ""usable"", ""reasons"": ""[]""}"
asking,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,81,current_asking,madlan_listing,8tXRL1xSzxY,small_area_45_80,,2026-06-09,,נווה אלונים,"שי עגנון 21, אשקלון",,3.0,74.0,,9.0,,standard_apartment,,1040000.0,14054.054054054053,,,,,,,31.658632067714418,34.556637286642314,,"{""lane"": ""current_asking"", ""source"": ""madlan_listing"", ""source_id"": ""8tXRL1xSzxY"", ""source_url"": ""https://www.madlan.co.il/listings/8tXRL1xSzxY"", ""price"": ""1040000.0"", ""rooms"": ""3.0"", ""area"": ""74.0"", ""floor"": ""9"", ""property_type"": ""standard_apartment"", ""latitude"": ""31.658632067714418"", ""longitude"": ""34.556637286642314"", ""event_date"": ""2026-06-09"", ""neighborhood"": ""נווה אלונים"", ""address"": ""שי עגנון 21, אשקלון"", ""distance_m"": ""4523.4"", ""area_difference_pct"": ""0.0725"", ""floor_difference"": ""5.0"", ""quality_status"": ""usable"", ""reasons"": ""[]""}"
asking,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,83,current_asking,madlan_listing,aLVohGppbq6,small_area_45_80,,2026-07-20,,ז'בוטינסקי,"גיורא יוספטל 14, אשקלון",,3.0,55.0,,2.0,,standard_apartment,,820000.0,14909.09090909091,,,,,,,31.6528702,34.5604773,,"{""lane"": ""current_asking"", ""source"": ""madlan_listing"", ""source_id"": ""aLVohGppbq6"", ""source_url"": ""https://www.madlan.co.il/listings/aLVohGppbq6"", ""price"": ""820000.0"", ""rooms"": ""3.0"", ""area"": ""55.0"", ""floor"": ""2"", ""property_type"": ""standard_apartment"", ""latitude"": ""31.6528702"", ""longitude"": ""34.5604773"", ""event_date"": ""2026-07-20"", ""neighborhood"": ""ז'בוטינסקי"", ""address"": ""גיורא יוספטל 14, אשקלון"", ""distance_m"": ""4700.4"", ""area_difference_pct"": ""0.2029"", ""floor_difference"": ""2.0"", ""quality_status"": ""usable"", ""reasons"": ""[]""}"
asking,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,84,current_asking,madlan_listing,vttXqFNuu4p,small_area_45_80,,2026-08-11,,שקמים,"אליעזר מילרוד 8, אשקלון",,3.0,50.0,,3.0,,standard_apartment,,849000.0,16980.0,,,,,,,31.651920896599897,34.56136205887704,,"{""lane"": ""current_asking"", ""source"": ""madlan_listing"", ""source_id"": ""vttXqFNuu4p"", ""source_url"": ""https://www.madlan.co.il/listings/vttXqFNuu4p"", ""price"": ""849000.0"", ""rooms"": ""3.0"", ""area"": ""50.0"", ""floor"": ""3"", ""property_type"": ""standard_apartment"", ""latitude"": ""31.651920896599897"", ""longitude"": ""34.56136205887704"", ""event_date"": ""2026-08-11"", ""neighborhood"": ""שקמים"", ""address"": ""אליעזר מילרוד 8, אשקלון"", ""distance_m"": ""4724.4"", ""area_difference_pct"": ""0.2754"", ""floor_difference"": ""1.0"", ""quality_status"": ""usable"", ""reasons"": ""[]""}"
asking,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,85,current_asking,madlan_listing,5wOgAttFlQZ,small_area_45_80,,2026-07-21,,שקמים,"אליעזר מילרוד 5, אשקלון",,3.0,55.0,,1.0,,standard_apartment,,850000.0,15454.545454545454,,,,,,,31.650498806878964,34.560222242685015,,"{""lane"": ""current_asking"", ""source"": ""madlan_listing"", ""source_id"": ""5wOgAttFlQZ"", ""source_url"": ""https://www.madlan.co.il/listings/5wOgAttFlQZ"", ""price"": ""850000.0"", ""rooms"": ""3.0"", ""area"": ""55.0"", ""floor"": ""1"", ""property_type"": ""standard_apartment"", ""latitude"": ""31.650498806878964"", ""longitude"": ""34.560222242685015"", ""event_date"": ""2026-07-21"", ""neighborhood"": ""שקמים"", ""address"": ""אליעזר מילרוד 5, אשקלון"", ""distance_m"": ""4914.7"", ""area_difference_pct"": ""0.2029"", ""floor_difference"": ""3.0"", ""quality_status"": ""usable"", ""reasons"": ""[]""}"
asking,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,86,current_asking,madlan_listing,XbizS9Xtjzm,small_area_45_80,,2026-07-30,,ז'בוטינסקי,"שפירא 31, אשקלון",,3.0,69.0,,2.0,,standard_apartment,,1050000.0,15217.391304347826,,,,,,,31.6537018,34.5548629,,"{""lane"": ""current_asking"", ""source"": ""madlan_listing"", ""source_id"": ""XbizS9Xtjzm"", ""source_url"": ""https://www.madlan.co.il/listings/XbizS9Xtjzm"", ""price"": ""1050000.0"", ""rooms"": ""3.0"", ""area"": ""69.0"", ""floor"": ""2"", ""property_type"": ""standard_apartment"", ""latitude"": ""31.6537018"", ""longitude"": ""34.5548629"", ""event_date"": ""2026-07-30"", ""neighborhood"": ""ז'בוטינסקי"", ""address"": ""שפירא 31, אשקלון"", ""distance_m"": ""5009.1"", ""area_difference_pct"": ""0.0"", ""floor_difference"": ""2.0"", ""quality_status"": ""usable"", ""reasons"": ""[]""}"
asking,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,87,current_asking,madlan_listing,YcPHbtBtFjA,small_area_45_80,,2026-08-29,,שקמים,"שפירא 53, אשקלון",,3.0,70.0,,1.0,,standard_apartment,,1130000.0,16142.857142857143,,,,,,,31.6485671735633,34.55795417375701,,"{""lane"": ""current_asking"", ""source"": ""madlan_listing"", ""source_id"": ""YcPHbtBtFjA"", ""source_url"": ""https://www.madlan.co.il/listings/YcPHbtBtFjA"", ""price"": ""1130000.0"", ""rooms"": ""3.0"", ""area"": ""70.0"", ""floor"": ""1"", ""property_type"": ""standard_apartment"", ""latitude"": ""31.6485671735633"", ""longitude"": ""34.55795417375701"", ""event_date"": ""2026-08-29"", ""neighborhood"": ""שקמים"", ""address"": ""שפירא 53, אשקלון"", ""distance_m"": ""5217.5"", ""area_difference_pct"": ""0.0145"", ""floor_difference"": ""3.0"", ""quality_status"": ""usable"", ""reasons"": ""[]""}"
