source_class,file,record_index,lane_raw,source_raw,source_id,targets,special_types,date,city,neighborhood,address,street,rooms,area_sqm,outdoor_area_sqm,floor,total_floors,property_type,deal_type,price,price_per_sqm,parking,storage,gush,helka,tat_helka,parcel_key,latitude,longitude,description,raw_preview
sold,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,18,sold,govmap_via_nadlan_deals,11252073240,small_area_45_80,,2024-12-19,,,נחלה 7,,3.0,80.0,,7.0,,standard_apartment,,1760000.0,22000.0,,,,,,,31.67669796087469,34.59060699815149,,"{""lane"": ""sold"", ""source"": ""govmap_via_nadlan_deals"", ""source_id"": ""11252073240"", ""price"": ""1760000.0"", ""rooms"": ""3.0"", ""area"": ""80.0"", ""floor"": ""7"", ""property_type"": ""standard_apartment"", ""latitude"": ""31.67669796087469"", ""longitude"": ""34.59060699815149"", ""event_date"": ""2024-12-19"", ""address"": ""נחלה 7"", ""distance_m"": ""888.9"", ""area_difference_pct"": ""0.1594"", ""floor_difference"": ""3.0"", ""quality_status"": ""usable"", ""reasons"": ""[]""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,19,sold,govmap_via_nadlan_deals,11186402940,small_area_45_80,,2024-11-24,,,נחלה 7,,3.0,80.0,,4.0,,standard_apartment,,1745000.0,21812.5,,,,,,,31.67669796087469,34.59060699815149,,"{""lane"": ""sold"", ""source"": ""govmap_via_nadlan_deals"", ""source_id"": ""11186402940"", ""price"": ""1745000.0"", ""rooms"": ""3.0"", ""area"": ""80.0"", ""floor"": ""4"", ""property_type"": ""standard_apartment"", ""latitude"": ""31.67669796087469"", ""longitude"": ""34.59060699815149"", ""event_date"": ""2024-11-24"", ""address"": ""נחלה 7"", ""distance_m"": ""888.9"", ""area_difference_pct"": ""0.1594"", ""floor_difference"": ""0.0"", ""quality_status"": ""usable"", ""reasons"": ""[]""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,20,sold,govmap_via_nadlan_deals,11189999610,small_area_45_80,,2024-11-16,,,נחלה 7,,3.0,80.0,,8.0,,standard_apartment,,1740000.0,21750.0,,,,,,,31.67669796087469,34.59060699815149,,"{""lane"": ""sold"", ""source"": ""govmap_via_nadlan_deals"", ""source_id"": ""11189999610"", ""price"": ""1740000.0"", ""rooms"": ""3.0"", ""area"": ""80.0"", ""floor"": ""8"", ""property_type"": ""standard_apartment"", ""latitude"": ""31.67669796087469"", ""longitude"": ""34.59060699815149"", ""event_date"": ""2024-11-16"", ""address"": ""נחלה 7"", ""distance_m"": ""888.9"", ""area_difference_pct"": ""0.1594"", ""floor_difference"": ""4.0"", ""quality_status"": ""usable"", ""reasons"": ""[]""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,21,sold,govmap_via_nadlan_deals,11183068260,small_area_45_80,,2024-09-12,,,נחלה 7,,3.0,80.0,,11.0,,standard_apartment,,1740000.0,21750.0,,,,,,,31.67669796087469,34.59060699815149,,"{""lane"": ""sold"", ""source"": ""govmap_via_nadlan_deals"", ""source_id"": ""11183068260"", ""price"": ""1740000.0"", ""rooms"": ""3.0"", ""area"": ""80.0"", ""floor"": ""11"", ""property_type"": ""standard_apartment"", ""latitude"": ""31.67669796087469"", ""longitude"": ""34.59060699815149"", ""event_date"": ""2024-09-12"", ""address"": ""נחלה 7"", ""distance_m"": ""888.9"", ""area_difference_pct"": ""0.1594"", ""floor_difference"": ""7.0"", ""quality_status"": ""usable"", ""reasons"": ""[]""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,22,sold,govmap_via_nadlan_deals,10980897300,small_area_45_80,,2022-01-09,,,נחלה 16,,3.0,77.0,,3.0,,standard_apartment,,843000.0,10948.051948051949,,,,,,,31.67631358193458,34.591604042256755,,"{""lane"": ""sold"", ""source"": ""govmap_via_nadlan_deals"", ""source_id"": ""10980897300"", ""price"": ""843000.0"", ""rooms"": ""3.0"", ""area"": ""77.0"", ""floor"": ""3"", ""property_type"": ""standard_apartment"", ""latitude"": ""31.67631358193458"", ""longitude"": ""34.591604042256755"", ""event_date"": ""2022-01-09"", ""address"": ""נחלה 16"", ""distance_m"": ""903.0"", ""area_difference_pct"": ""0.1159"", ""floor_difference"": ""1.0"", ""quality_status"": ""usable"", ""reasons"": ""[]""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,23,sold,govmap_via_nadlan_deals,10918265940,small_area_45_80,,2021-11-14,,,נחלה 16,,3.0,77.0,,3.0,,standard_apartment,,843000.0,10948.051948051949,,,,,,,31.67631358193458,34.591604042256755,,"{""lane"": ""sold"", ""source"": ""govmap_via_nadlan_deals"", ""source_id"": ""10918265940"", ""price"": ""843000.0"", ""rooms"": ""3.0"", ""area"": ""77.0"", ""floor"": ""3"", ""property_type"": ""standard_apartment"", ""latitude"": ""31.67631358193458"", ""longitude"": ""34.591604042256755"", ""event_date"": ""2021-11-14"", ""address"": ""נחלה 16"", ""distance_m"": ""903.0"", ""area_difference_pct"": ""0.1159"", ""floor_difference"": ""1.0"", ""quality_status"": ""usable"", ""reasons"": ""[]""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,24,sold,govmap_via_nadlan_deals,10913306940,small_area_45_80,,2021-09-14,,,נחלה 16,,3.0,77.0,,8.0,,standard_apartment,,846000.0,10987.012987012988,,,,,,,31.67631358193458,34.591604042256755,,"{""lane"": ""sold"", ""source"": ""govmap_via_nadlan_deals"", ""source_id"": ""10913306940"", ""price"": ""846000.0"", ""rooms"": ""3.0"", ""area"": ""77.0"", ""floor"": ""8"", ""property_type"": ""standard_apartment"", ""latitude"": ""31.67631358193458"", ""longitude"": ""34.591604042256755"", ""event_date"": ""2021-09-14"", ""address"": ""נחלה 16"", ""distance_m"": ""903.0"", ""area_difference_pct"": ""0.1159"", ""floor_difference"": ""4.0"", ""quality_status"": ""usable"", ""reasons"": ""[]""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\comparable_demo_unit17.json,25,sold,govmap_via_nadlan_deals,10913197050,small_area_45_80,,2021-09-12,,,נחלה 16,,3.0,77.0,,9.0,,standard_apartment,,838000.0,10883.116883116883,,,,,,,31.67631358193458,34.591604042256755,,"{""lane"": ""sold"", ""source"": ""govmap_via_nadlan_deals"", ""source_id"": ""10913197050"", ""price"": ""838000.0"", ""rooms"": ""3.0"", ""area"": ""77.0"", ""floor"": ""9"", ""property_type"": ""standard_apartment"", ""latitude"": ""31.67631358193458"", ""longitude"": ""34.591604042256755"", ""event_date"": ""2021-09-12"", ""address"": ""נחלה 16"", ""distance_m"": ""903.0"", ""area_difference_pct"": ""0.1159"", ""floor_difference"": ""5.0"", ""quality_status"": ""usable"", ""reasons"": ""[]""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\data\diagnostics\petah_tikva_sold_audit_v1.json,3,,,2000,7_plus_room,,2000,2000,2000,2000,,2000.0,2000.0,,2000.0,2000.0,2000,2000,2000.0,2000.0,,,2000,2000,2000,2000,,,,"{""dedupeKey"": ""2000"", ""dealDate"": ""2000"", ""dealAmount"": ""2000"", ""pricePerSqm"": ""2000"", ""address"": ""2000"", ""cityName"": ""2000"", ""neighborhoodName"": ""2000"", ""rooms"": ""2000"", ""floor"": ""2000"", ""buildingFloors"": ""2000"", ""area"": ""2000"", ""yearBuilt"": ""2000"", ""propertyType"": ""2000"", ""isFirstHand"": ""2000"", ""gush"": ""2000"", ""helka"": ""2000"", ""tatHelka"": ""2000"", ""parcelNum"": ""2000"", ""assetId"": ""2000"", ""prevDeals"": ""2000"", ""trend"": ""2000"", ""scrapedAt"": ""2000""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\data\diagnostics\petah_tikva_sold_audit_v1.json,9,,,,small_area_45_80,,2026-05-13,,מרכז העיר,"ביל""ו 18",,3.0,69.37,,,,,,450000.0,6486.954014703762,,,6374,6374-24-18,,6374-6374-24-18,,,,"{""date"": ""2026-05-13"", ""rooms"": ""3.0"", ""area"": ""69.37"", ""amount"": ""450000.0"", ""ppsm"": ""6487.0"", ""address"": ""ביל\""ו 18"", ""neighborhood"": ""מרכז העיר"", ""gush"": ""6374"", ""parcel"": ""6374-24-18"", ""audit_flags"": ""[\""very_low_ppsm\""]""}"
sold,C:\Users\AVIV\gaba\gabay_pricing_core\data\diagnostics\petah_tikva_sold_audit_v1.json,10,,,,small_area_45_80,,2026-04-23,,שיפר,הרב מסעוד פינטו 8,,3.0,68.65,,,,,,700000.0,10196.649672250545,,,6355,6355-752-9,,6355-6355-752-9,,,,"{""date"": ""2026-04-23"", ""rooms"": ""3.0"", ""area"": ""68.65"", ""amount"": ""700000.0"", ""ppsm"": ""10197.0"", ""address"": ""הרב מסעוד פינטו 8"", ""neighborhood"": ""שיפר"", ""gush"": ""6355"", ""parcel"": ""6355-752-9"", ""audit_flags"": ""[\""very_low_ppsm\""]""}"
